id,trial,block,film_choose_index,film_index_1,film_index_2,r_or_w
14,24,9,4,3,4,1
14,25,9,6,3,6,1
14,26,9,4,2,4,1
14,27,9,5,3,5,1
14,28,9,8,5,8,1
14,1,10,4,2,4,1
14,2,10,8,5,8,1
14,3,10,5,3,5,1
14,4,10,8,6,8,1
14,5,10,6,5,6,1
14,6,10,3,2,3,1
14,7,10,6,1,6,1
14,8,10,6,2,6,1
14,9,10,5,1,5,1
14,10,10,7,1,7,1
14,11,10,5,2,5,1
14,12,10,8,7,8,1
14,13,10,7,2,7,1
14,14,10,7,6,7,1
14,15,10,4,1,4,1
14,16,10,6,3,6,1
14,17,10,8,3,8,1
14,18,10,7,5,7,1
14,19,10,8,2,8,1
14,20,10,8,4,8,1
14,21,10,2,1,2,1
14,22,10,8,1,8,1
14,23,10,3,1,3,1
14,24,10,7,3,7,1
14,25,10,4,3,4,1
14,26,10,5,4,5,1
14,27,10,6,4,6,1
14,28,10,7,4,7,1
15,1,1,7,2,7,1
15,2,1,8,6,8,1
15,3,1,5,4,5,1
15,4,1,8,3,8,1
15,5,1,8,7,8,1
15,6,1,8,4,8,1
15,7,1,4,1,4,1
15,8,1,3,2,3,1
15,9,1,7,3,7,1
15,10,1,7,5,7,1
15,11,1,3,1,3,1
15,12,1,6,5,6,1
15,13,1,4,3,4,1
15,14,1,6,2,6,1
15,15,1,4,2,4,1
15,16,1,8,5,8,1
15,17,1,5,3,5,1
15,18,1,7,6,7,1
15,19,1,6,4,6,1
15,20,1,7,4,7,1
15,21,1,5,1,5,1
15,22,1,6,1,6,1
15,23,1,5,2,5,1
15,24,1,2,1,2,1
15,25,1,7,1,7,1
15,26,1,6,3,6,1
15,27,1,8,1,8,1
15,28,1,8,2,8,1
15,1,2,3,3,4,0
15,2,2,8,5,8,1
15,3,2,4,1,4,1
15,4,2,8,2,8,1
15,5,2,8,1,8,1
15,6,2,6,1,6,1
15,7,2,6,3,6,1
15,8,2,6,2,6,1
15,9,2,3,1,3,1
15,10,2,6,5,6,1
15,11,2,8,6,8,1
15,12,2,7,2,7,1
15,13,2,2,1,2,1
15,14,2,3,2,3,1
15,15,2,8,7,8,1
15,16,2,7,3,7,1
15,17,2,7,1,7,1
15,18,2,7,5,7,1
15,19,2,7,4,7,1
15,20,2,5,2,5,1
15,21,2,7,6,7,1
15,22,2,4,2,4,1
15,23,2,6,4,6,1
15,24,2,5,3,5,1
15,25,2,8,4,8,1
15,26,2,5,4,5,1
15,27,2,8,3,8,1
15,28,2,5,1,5,1
15,1,3,8,2,8,1
15,2,3,8,5,8,1
15,3,3,2,1,2,1
15,4,3,6,1,6,1
15,5,3,7,6,7,1
15,6,3,8,4,8,1
15,7,3,7,2,7,1
15,8,3,5,2,5,1
15,9,3,8,3,8,1
15,10,3,7,7,8,0
15,11,3,6,2,6,1
15,12,3,7,3,7,1
15,13,3,6,3,6,1
15,14,3,6,4,6,1
15,15,3,5,1,5,1
15,16,3,3,2,3,1
15,17,3,4,1,4,1
15,18,3,5,4,5,1
15,19,3,3,1,3,1
15,20,3,4,2,4,1
15,21,3,5,3,5,1
15,22,3,8,1,8,1
15,23,3,6,5,6,1
15,24,3,7,4,7,1
15,25,3,7,1,7,1
15,26,3,7,5,7,1
15,27,3,3,3,4,0
15,28,3,8,6,8,1
15,1,4,7,3,7,1
15,2,4,4,1,4,1
15,3,4,3,2,3,1
15,4,4,8,1,8,1
15,5,4,7,5,7,1
15,6,4,8,3,8,1
15,7,4,6,2,6,1
15,8,4,5,3,5,1
15,9,4,3,3,4,0
15,10,4,8,5,8,1
15,11,4,7,2,7,1
15,12,4,3,1,3,1
15,13,4,5,4,5,1
15,14,4,6,5,6,1
15,15,4,5,2,5,1
15,16,4,6,4,6,1
15,17,4,7,1,7,1
15,18,4,6,1,6,1
15,19,4,5,1,5,1
15,20,4,8,7,8,1
15,21,4,4,2,4,1
15,22,4,7,4,7,1
15,23,4,8,2,8,1
15,24,4,8,4,8,1
15,25,4,6,3,6,1
15,26,4,2,1,2,1
15,27,4,8,6,8,1
15,28,4,7,6,7,1
15,1,5,5,2,5,1
15,2,5,6,1,6,1
15,3,5,6,3,6,1
15,4,5,7,1,7,1
15,5,5,3,1,3,1
15,6,5,7,5,7,1
15,7,5,8,1,8,1
15,8,5,7,6,7,1
15,9,5,8,2,8,1
15,10,5,8,7,8,1
15,11,5,8,6,8,1
15,12,5,5,3,5,1
15,13,5,8,4,8,1
15,14,5,4,3,4,1
15,15,5,6,5,6,1
15,16,5,5,4,5,1
15,17,5,6,2,6,1
15,18,5,5,1,5,1
15,19,5,7,4,7,1
15,20,5,4,1,4,1
15,21,5,6,4,6,1
15,22,5,8,5,8,1
15,23,5,7,3,7,1
15,24,5,4,2,4,1
15,25,5,3,2,3,1
15,26,5,8,3,8,1
15,27,5,7,2,7,1
15,28,5,2,1,2,1
15,1,6,6,4,6,1
15,2,6,6,5,6,1
15,3,6,8,1,8,1
15,4,6,7,6,7,1
15,5,6,8,3,8,1
15,6,6,8,5,8,1
15,7,6,3,2,3,1
15,8,6,8,4,8,1
15,9,6,5,2,5,1
15,10,6,5,4,5,1
15,11,6,2,1,2,1
15,12,6,6,1,6,1
15,13,6,7,1,7,1
15,14,6,8,6,8,1
15,15,6,8,7,8,1
15,16,6,6,2,6,1
15,17,6,7,3,7,1
15,18,6,7,4,7,1
15,19,6,6,3,6,1
15,20,6,5,1,5,1
15,21,6,4,3,4,1
15,22,6,4,1,4,1
15,23,6,3,1,3,1
15,24,6,5,3,5,1
15,25,6,4,2,4,1
15,26,6,7,5,7,1
15,27,6,8,2,8,1
15,28,6,7,2,7,1
15,1,7,6,5,6,1
15,2,7,7,2,7,1
15,3,7,6,2,6,1
15,4,7,8,5,8,1
15,5,7,5,3,5,1
15,6,7,7,6,7,1
15,7,7,7,5,7,1
15,8,7,7,1,7,1
15,9,7,8,1,8,1
15,10,7,2,1,2,1
15,11,7,6,4,6,1
15,12,7,8,2,8,1
15,13,7,4,2,4,1
15,14,7,3,2,3,1
15,15,7,8,6,8,1
15,16,7,5,2,5,1
15,17,7,8,7,8,1
15,18,7,8,4,8,1
15,19,7,5,4,5,1
15,20,7,7,3,7,1
15,21,7,6,1,6,1
15,22,7,6,3,6,1
15,23,7,7,4,7,1
15,24,7,5,1,5,1
15,25,7,4,1,4,1
15,26,7,8,3,8,1
15,27,7,3,1,3,1
15,28,7,4,3,4,1
15,1,8,8,4,8,1
15,2,8,1,1,2,0
15,3,8,8,7,8,1
15,4,8,7,6,7,1
15,5,8,5,2,5,1
15,6,8,8,1,8,1
15,7,8,8,2,8,1
15,8,8,5,3,5,1
15,9,8,4,1,4,1
15,10,8,7,3,7,1
15,11,8,6,1,6,1
15,12,8,6,2,6,1
15,13,8,4,3,4,1
15,14,8,7,1,7,1
15,15,8,3,2,3,1
15,16,8,6,5,6,1
15,17,8,7,2,7,1
15,18,8,5,4,5,1
15,19,8,8,6,8,1
15,20,8,4,2,4,1
15,21,8,3,1,3,1
15,22,8,5,1,5,1
15,23,8,8,3,8,1
15,24,8,7,4,7,1
15,25,8,6,4,6,1
15,26,8,8,5,8,1
15,27,8,7,5,7,1
15,28,8,3,3,6,0
15,1,9,2,1,2,1
15,2,9,7,6,7,1
15,3,9,7,1,7,1
15,4,9,7,4,7,1
15,5,9,8,1,8,1
15,6,9,6,4,6,1
15,7,9,3,2,3,1
15,8,9,8,2,8,1
15,9,9,8,3,8,1
15,10,9,8,7,8,1
15,11,9,4,3,4,1
15,12,9,6,2,6,1
15,13,9,5,2,5,1
15,14,9,5,3,5,1
15,15,9,4,1,4,1
15,16,9,6,3,6,1
15,17,9,5,4,5,1
15,18,9,6,1,6,1
15,19,9,6,5,6,1
15,20,9,8,4,8,1
15,21,9,7,2,7,1
15,22,9,8,5,8,1
15,23,9,7,5,7,1
15,24,9,7,3,7,1
15,25,9,3,1,3,1
15,26,9,4,2,4,1
15,27,9,8,6,8,1
15,28,9,5,1,5,1
15,1,10,6,3,6,1
15,2,10,7,2,7,1
15,3,10,8,2,8,1
15,4,10,7,6,7,1
15,5,10,8,5,8,1
15,6,10,4,2,4,1
15,7,10,7,5,7,1
15,8,10,8,4,8,1
15,9,10,8,1,8,1
15,10,10,3,2,3,1
15,11,10,7,1,7,1
15,12,10,5,3,5,1
15,13,10,5,1,5,1
15,14,10,3,1,3,1
15,15,10,8,3,8,1
15,16,10,6,4,6,1
15,17,10,6,2,6,1
15,18,10,8,7,8,1
15,19,10,8,6,8,1
15,20,10,6,1,6,1
15,21,10,4,1,4,1
15,22,10,5,2,5,1
15,23,10,7,3,7,1
15,24,10,7,4,7,1
15,25,10,4,3,4,1
15,26,10,6,5,6,1
15,27,10,2,1,2,1
15,28,10,5,4,5,1
16,1,1,1,1,2,0
16,2,1,6,2,6,1
16,3,1,6,4,6,1
16,4,1,4,2,4,1
16,5,1,6,1,6,1
16,6,1,5,3,5,1
16,7,1,8,4,8,1
16,8,1,7,4,7,1
16,9,1,1,1,3,0
16,10,1,4,3,4,1
16,11,1,8,6,8,1
16,12,1,6,3,6,1
16,13,1,8,1,8,1
16,14,1,7,2,7,1
16,15,1,4,1,4,1
16,16,1,8,3,8,1
16,17,1,7,6,7,1
16,18,1,8,2,8,1
16,19,1,4,4,5,0
16,20,1,7,3,7,1
16,21,1,6,5,6,1
16,22,1,3,2,3,1
16,23,1,8,5,8,1
16,24,1,1,1,5,0
16,25,1,5,2,5,1
16,26,1,7,7,8,0
16,27,1,7,5,7,1
16,28,1,7,1,7,1
16,1,2,8,4,8,1
16,2,2,6,1,6,1
16,3,2,3,2,3,1
16,4,2,5,2,5,1
16,5,2,8,7,8,1
16,6,2,6,3,6,1
16,7,2,7,1,7,1
16,8,2,4,2,4,1
16,9,2,1,1,3,0
16,10,2,6,4,6,1
16,11,2,8,6,8,1
16,12,2,8,2,8,1
16,13,2,4,1,4,1
16,14,2,7,5,7,1
16,15,2,5,3,5,1
16,16,2,8,5,8,1
16,17,2,7,3,7,1
16,18,2,5,1,5,1
16,19,2,7,6,7,1
16,20,2,6,5,6,1
16,21,2,8,1,8,1
16,22,2,4,4,5,0
16,23,2,7,4,7,1
16,24,2,8,3,8,1
16,25,2,1,1,2,0
16,26,2,4,3,4,1
16,27,2,7,2,7,1
16,28,2,6,2,6,1
16,1,3,7,7,8,0
16,2,3,7,4,7,1
16,3,3,5,2,5,1
16,4,3,8,2,8,1
16,5,3,4,4,5,0
16,6,3,7,6,7,1
16,7,3,4,2,4,1
16,8,3,8,3,8,1
16,9,3,8,5,8,1
16,10,3,7,2,7,1
16,11,3,3,2,3,1
16,12,3,6,4,6,1
16,13,3,8,1,8,1
16,14,3,4,1,4,1
16,15,3,4,3,4,1
16,16,3,7,1,7,1
16,17,3,5,3,5,1
16,18,3,6,1,6,1
16,19,3,1,1,3,0
16,20,3,5,1,5,1
16,21,3,8,6,8,1
16,22,3,6,3,6,1
16,23,3,7,3,7,1
16,24,3,6,5,6,1
16,25,3,7,5,7,1
16,26,3,6,2,6,1
16,27,3,1,1,2,0
16,28,3,8,4,8,1
16,1,4,6,1,6,1
16,2,4,3,2,3,1
16,3,4,8,2,8,1
16,4,4,1,1,2,0
16,5,4,5,2,5,1
16,6,4,8,7,8,1
16,7,4,6,3,6,1
16,8,4,7,6,7,1
16,9,4,7,4,7,1
16,10,4,8,3,8,1
16,11,4,8,6,8,1
16,12,4,7,2,7,1
16,13,4,4,2,4,1
16,14,4,6,2,6,1
16,15,4,6,4,6,1
16,16,4,8,5,8,1
16,17,4,7,3,7,1
16,18,4,5,3,5,1
16,19,4,1,1,3,0
16,20,4,4,1,4,1
16,21,4,8,1,8,1
16,22,4,5,1,5,1
16,23,4,8,4,8,1
16,24,4,4,4,5,0
16,25,4,7,5,7,1
16,26,4,4,3,4,1
16,27,4,7,1,7,1
16,28,4,6,5,6,1
16,1,5,6,1,6,1
16,2,5,3,2,3,1
16,3,5,7,7,8,0
16,4,5,6,3,6,1
16,5,5,7,1,7,1
16,6,5,8,5,8,1
16,7,5,4,4,5,0
16,8,5,7,4,7,1
16,9,5,8,6,8,1
16,10,5,7,2,7,1
16,11,5,5,3,5,1
16,12,5,8,1,8,1
16,13,5,7,5,7,1
16,14,5,6,4,6,1
16,15,5,1,1,3,0
16,16,5,8,3,8,1
16,17,5,8,2,8,1
16,18,5,4,2,4,1
16,19,5,6,2,6,1
16,20,5,1,1,5,0
16,21,5,8,4,8,1
16,22,5,5,2,5,1
16,23,5,6,5,6,1
16,24,5,4,3,4,1
16,25,5,7,3,7,1
16,26,5,1,1,2,0
16,27,5,7,6,7,1
16,28,5,4,1,4,1
16,1,6,8,4,8,1
16,2,6,4,4,5,0
16,3,6,7,2,7,1
16,4,6,1,1,3,0
16,5,6,8,2,8,1
16,6,6,7,3,7,1
16,7,6,7,6,7,1
16,8,6,7,1,7,1
16,9,6,1,1,2,0
16,10,6,6,1,6,1
16,11,6,3,2,3,1
16,12,6,4,1,4,1
16,13,6,4,2,4,1
16,14,6,8,5,8,1
16,15,6,5,3,5,1
16,16,6,6,3,6,1
16,17,6,8,7,8,1
16,18,6,5,2,5,1
16,19,6,8,3,8,1
16,20,6,4,3,4,1
16,21,6,6,5,6,1
16,22,6,8,1,8,1
16,23,6,1,1,5,0
16,24,6,7,4,7,1
16,25,6,7,5,7,1
16,26,6,6,4,6,1
16,27,6,6,2,6,1
16,28,6,8,6,8,1
16,1,7,8,1,8,1
16,2,7,7,5,7,1
16,3,7,6,5,6,1
16,4,7,7,6,7,1
16,5,7,8,4,8,1
16,6,7,7,2,7,1
16,7,7,6,1,6,1
16,8,7,7,3,7,1
16,9,7,8,6,8,1
16,10,7,8,2,8,1
16,11,7,5,3,5,1
16,12,7,7,1,7,1
16,13,7,4,4,5,0
16,14,7,8,5,8,1
16,15,7,1,1,2,0
16,16,7,6,3,6,1
16,17,7,4,2,4,1
16,18,7,4,1,4,1
16,19,7,6,2,6,1
16,20,7,5,1,5,1
16,21,7,7,7,8,0
16,22,7,7,4,7,1
16,23,7,4,3,4,1
16,24,7,5,2,5,1
16,25,7,1,1,3,0
16,26,7,3,2,3,1
16,27,7,8,3,8,1
16,28,7,6,4,6,1
16,1,8,8,6,8,1
16,2,8,4,1,4,1
16,3,8,1,1,3,0
16,4,8,4,2,4,1
16,5,8,5,1,5,1
16,6,8,8,2,8,1
16,7,8,6,2,6,1
16,8,8,8,4,8,1
16,9,8,7,6,7,1
16,10,8,8,5,8,1
16,11,8,7,5,7,1
16,12,8,4,3,4,1
16,13,8,6,4,6,1
16,14,8,8,1,8,1
16,15,8,5,3,5,1
16,16,8,7,1,7,1
16,17,8,4,4,5,0
16,18,8,8,7,8,1
16,19,8,7,4,7,1
16,20,8,6,3,6,1
16,21,8,1,1,2,0
16,22,8,6,1,6,1
16,23,8,7,3,7,1
16,24,8,8,3,8,1
16,25,8,6,5,6,1
16,26,8,7,2,7,1
16,27,8,5,2,5,1
16,28,8,3,2,3,1
16,1,9,6,4,6,1
16,2,9,8,7,8,1
16,3,9,3,2,3,1
16,4,9,1,1,2,0
16,5,9,7,6,7,1
16,6,9,7,3,7,1
16,7,9,8,4,8,1
16,8,9,5,1,5,1
16,9,9,6,1,6,1
16,10,9,4,2,4,1
16,11,9,8,5,8,1
16,12,9,4,1,4,1
16,13,9,6,2,6,1
16,14,9,1,1,3,0
16,15,9,7,1,7,1
16,16,9,7,5,7,1
16,17,9,4,4,5,0
16,18,9,8,2,8,1
16,19,9,8,6,8,1
16,20,9,7,2,7,1
16,21,9,8,3,8,1
16,22,9,8,1,8,1
16,23,9,6,5,6,1
16,24,9,5,3,5,1
16,25,9,5,2,5,1
16,26,9,7,4,7,1
16,27,9,4,3,4,1
16,28,9,6,3,6,1
16,1,10,7,4,7,1
16,2,10,1,1,3,0
16,3,10,8,5,8,1
16,4,10,6,4,6,1
16,5,10,7,2,7,1
16,6,10,5,2,5,1
16,7,10,5,3,5,1
16,8,10,5,1,5,1
16,9,10,4,4,5,0
16,10,10,7,1,7,1
16,11,10,8,7,8,1
16,12,10,6,5,6,1
16,13,10,4,3,4,1
16,14,10,4,1,4,1
16,15,10,8,6,8,1
16,16,10,8,2,8,1
16,17,10,6,1,6,1
16,18,10,7,6,7,1
16,19,10,4,2,4,1
16,20,10,6,3,6,1
16,21,10,6,2,6,1
16,22,10,8,3,8,1
16,23,10,1,1,2,0
16,24,10,7,5,7,1
16,25,10,8,1,8,1
16,26,10,3,2,3,1
16,27,10,7,3,7,1
16,28,10,8,4,8,1
17,1,1,5,1,5,1
17,2,1,4,2,4,1
17,3,1,8,5,8,1
17,4,1,8,1,8,1
17,5,1,3,2,3,1
17,6,1,7,4,7,1
17,7,1,6,3,6,1
17,8,1,7,1,7,1
17,9,1,5,3,5,1
17,10,1,6,2,6,1
17,11,1,5,4,5,1
17,12,1,4,1,4,1
17,13,1,8,4,8,1
17,14,1,4,3,4,1
17,15,1,7,5,7,1
17,16,1,2,1,2,1
17,17,1,3,1,3,1
17,18,1,8,3,8,1
17,19,1,5,5,6,0
17,20,1,8,6,8,1
17,21,1,8,2,8,1
17,22,1,6,1,6,1
17,23,1,7,6,7,1
17,24,1,7,3,7,1
17,25,1,6,4,6,1
17,26,1,8,7,8,1
17,27,1,5,2,5,1
17,28,1,7,2,7,1
17,1,2,8,2,8,1
17,2,2,5,5,6,0
17,3,2,8,1,8,1
17,4,2,7,6,7,1
17,5,2,7,3,7,1
17,6,2,3,1,3,1
17,7,2,7,5,7,1
17,8,2,6,3,6,1
17,9,2,4,3,4,1
17,10,2,8,5,8,1
17,11,2,5,3,5,1
17,12,2,4,1,4,1
17,13,2,8,4,8,1
17,14,2,7,1,7,1
17,15,2,7,4,7,1
17,16,2,8,6,8,1
17,17,2,6,4,6,1
17,18,2,6,2,6,1
17,19,2,8,7,8,1
17,20,2,2,1,2,1
17,21,2,5,1,5,1
17,22,2,7,2,7,1
17,23,2,5,4,5,1
17,24,2,4,2,4,1
17,25,2,5,2,5,1
17,26,2,8,3,8,1
17,27,2,6,1,6,1
17,28,2,3,2,3,1
17,1,3,6,4,6,1
17,2,3,7,3,7,1
17,3,3,3,2,3,1
17,4,3,8,6,8,1
17,5,3,4,2,4,1
17,6,3,5,4,5,1
17,7,3,8,1,8,1
17,8,3,8,7,8,1
17,9,3,6,1,6,1
17,10,3,8,5,8,1
17,11,3,5,3,5,1
17,12,3,7,2,7,1
17,13,3,5,2,5,1
17,14,3,8,4,8,1
17,15,3,2,1,2,1
17,16,3,4,3,4,1
17,17,3,7,1,7,1
17,18,3,8,3,8,1
17,19,3,6,2,6,1
17,20,3,7,5,7,1
17,21,3,4,1,4,1
17,22,3,7,6,7,1
17,23,3,8,2,8,1
17,24,3,3,1,3,1
17,25,3,7,4,7,1
17,26,3,6,3,6,1
17,27,3,5,5,6,0
17,28,3,5,1,5,1
17,1,4,6,4,6,1
17,2,4,8,6,8,1
17,3,4,7,3,7,1
17,4,4,4,3,4,1
17,5,4,3,2,3,1
17,6,4,7,5,7,1
17,7,4,8,7,8,1
17,8,4,4,2,4,1
17,9,4,5,1,5,1
17,10,4,6,1,6,1
17,11,4,5,4,5,1
17,12,4,5,3,5,1
17,13,4,5,5,6,0
17,14,4,2,1,2,1
17,15,4,8,4,8,1
17,16,4,8,1,8,1
17,17,4,8,5,8,1
17,18,4,7,4,7,1
17,19,4,3,1,3,1
17,20,4,7,6,7,1
17,21,4,8,2,8,1
17,22,4,8,3,8,1
17,23,4,5,2,5,1
17,24,4,6,3,6,1
17,25,4,7,2,7,1
17,26,4,6,2,6,1
17,27,4,7,1,7,1
17,28,4,4,1,4,1
17,1,5,7,5,7,1
17,2,5,7,1,7,1
17,3,5,3,2,3,1
17,4,5,5,1,5,1
17,5,5,3,1,3,1
17,6,5,8,3,8,1
17,7,5,8,4,8,1
17,8,5,6,1,6,1
17,9,5,4,3,4,1
17,10,5,8,7,8,1
17,11,5,8,2,8,1
17,12,5,4,1,4,1
17,13,5,6,2,6,1
17,14,5,6,3,6,1
17,15,5,2,1,2,1
17,16,5,4,2,4,1
17,17,5,5,5,6,0
17,18,5,7,6,7,1
17,19,5,8,1,8,1
17,20,5,7,4,7,1
17,21,5,8,6,8,1
17,22,5,8,5,8,1
17,23,5,5,3,5,1
17,24,5,6,4,6,1
17,25,5,5,4,5,1
17,26,5,7,3,7,1
17,27,5,5,2,5,1
17,28,5,7,2,7,1
17,1,6,3,1,3,1
17,2,6,5,1,5,1
17,3,6,4,1,4,1
17,4,6,8,7,8,1
17,5,6,8,1,8,1
17,6,6,6,3,6,1
17,7,6,3,2,3,1
17,8,6,4,2,4,1
17,9,6,5,2,5,1
17,10,6,8,3,8,1
17,11,6,8,2,8,1
17,12,6,7,5,7,1
17,13,6,7,6,7,1
17,14,6,7,1,7,1
17,15,6,2,1,2,1
17,16,6,4,3,4,1
17,17,6,8,4,8,1
17,18,6,5,4,5,1
17,19,6,6,4,6,1
17,20,6,7,3,7,1
17,21,6,5,3,5,1
17,22,6,6,2,6,1
17,23,6,7,2,7,1
17,24,6,8,6,8,1
17,25,6,5,5,6,0
17,26,6,6,1,6,1
17,27,6,8,5,8,1
17,28,6,7,4,7,1
17,1,7,6,1,6,1
17,2,7,8,2,8,1
17,3,7,7,1,7,1
17,4,7,5,5,6,0
17,5,7,5,2,5,1
17,6,7,8,6,8,1
17,7,7,8,7,8,1
17,8,7,7,6,7,1
17,9,7,4,3,4,1
17,10,7,7,5,7,1
17,11,7,8,4,8,1
17,12,7,7,2,7,1
17,13,7,5,4,5,1
17,14,7,6,2,6,1
17,15,7,3,1,3,1
17,16,7,7,4,7,1
17,17,7,3,2,3,1
17,18,7,5,1,5,1
17,19,7,8,1,8,1
17,20,7,4,2,4,1
17,21,7,8,5,8,1
17,22,7,8,3,8,1
17,23,7,6,4,6,1
17,24,7,5,3,5,1
17,25,7,4,1,4,1
17,26,7,2,1,2,1
17,27,7,7,3,7,1
17,28,7,6,3,6,1
17,1,8,5,4,5,1
17,2,8,4,3,4,1
17,3,8,8,7,8,1
17,4,8,8,4,8,1
17,5,8,4,2,4,1
17,6,8,7,1,7,1
17,7,8,8,6,8,1
17,8,8,6,1,6,1
17,9,8,2,1,2,1
17,10,8,5,2,5,1
17,11,8,7,2,7,1
17,12,8,6,4,6,1
17,13,8,8,3,8,1
17,14,8,5,3,5,1
17,15,8,3,1,3,1
17,16,8,7,4,7,1
17,17,8,6,3,6,1
17,18,8,4,1,4,1
17,19,8,7,5,7,1
17,20,8,5,5,6,0
17,21,8,5,1,5,1
17,22,8,3,2,3,1
17,23,8,8,5,8,1
17,24,8,8,2,8,1
17,25,8,8,1,8,1
17,26,8,6,2,6,1
17,27,8,7,3,7,1
17,28,8,7,6,7,1
17,1,9,8,4,8,1
17,2,9,5,1,5,1
17,3,9,4,1,4,1
17,4,9,4,3,4,1
17,5,9,8,7,8,1
17,6,9,6,1,6,1
17,7,9,3,2,3,1
17,8,9,5,5,6,0
17,9,9,5,2,5,1
17,10,9,7,2,7,1
17,11,9,4,2,4,1
17,12,9,3,1,3,1
17,13,9,8,3,8,1
17,14,9,6,3,6,1
17,15,9,7,1,7,1
17,16,9,5,3,5,1
17,17,9,6,4,6,1
17,18,9,7,3,7,1
17,19,9,7,4,7,1
17,20,9,8,6,8,1
17,21,9,2,1,2,1
17,22,9,8,5,8,1
17,23,9,7,6,7,1
17,24,9,8,2,8,1
17,25,9,7,5,7,1
17,26,9,6,2,6,1
17,27,9,5,4,5,1
17,28,9,8,1,8,1
17,1,10,5,4,5,1
17,2,10,6,2,6,1
17,3,10,6,3,6,1
17,4,10,3,2,3,1
17,5,10,8,7,8,1
17,6,10,8,3,8,1
17,7,10,6,4,6,1
17,8,10,3,1,3,1
17,9,10,5,5,6,0
17,10,10,5,1,5,1
17,11,10,8,5,8,1
17,12,10,2,1,2,1
17,13,10,7,4,7,1
17,14,10,7,2,7,1
17,15,10,5,3,5,1
17,16,10,5,2,5,1
17,17,10,8,6,8,1
17,18,10,4,2,4,1
17,19,10,4,3,4,1
17,20,10,8,2,8,1
17,21,10,7,1,7,1
17,22,10,4,1,4,1
17,23,10,8,1,8,1
17,24,10,6,1,6,1
17,25,10,8,4,8,1
17,26,10,7,6,7,1
17,27,10,7,3,7,1
17,28,10,7,5,7,1
18,1,1,8,6,8,1
18,2,1,8,7,8,1
18,3,1,2,2,7,0
18,4,1,4,4,7,0
18,5,1,6,1,6,1
18,6,1,8,5,8,1
18,7,1,6,5,6,1
18,8,1,5,4,5,1
18,9,1,5,5,7,0
18,10,1,5,1,5,1
18,11,1,8,4,8,1
18,12,1,6,2,6,1
18,13,1,3,1,3,1
18,14,1,3,3,7,0
18,15,1,3,2,3,1
18,16,1,6,3,6,1
18,17,1,4,1,4,1
18,18,1,4,2,4,1
18,19,1,2,2,5,0
18,20,1,8,2,8,1
18,21,1,1,1,7,0
18,22,1,8,3,8,1
18,23,1,2,1,2,1
18,24,1,8,1,8,1
18,25,1,6,6,7,0
18,26,1,4,3,4,1
18,27,1,6,4,6,1
18,28,1,5,3,5,1
18,1,2,6,1,6,1
18,2,2,3,3,7,0
18,3,2,4,2,4,1
18,4,2,6,3,6,1
18,5,2,5,3,5,1
18,6,2,6,2,6,1
18,7,2,5,1,5,1
18,8,2,6,5,6,1
18,9,2,5,5,7,0
18,10,2,3,2,3,1
18,11,2,2,2,7,0
18,12,2,4,3,4,1
18,13,2,3,1,3,1
18,14,2,8,1,8,1
18,15,2,5,2,5,1
18,16,2,6,6,7,0
18,17,2,2,1,2,1
18,18,2,8,3,8,1
18,19,2,4,4,7,0
18,20,2,8,7,8,1
18,21,2,8,6,8,1
18,22,2,8,4,8,1
18,23,2,1,1,7,0
18,24,2,4,1,4,1
18,25,2,6,4,6,1
18,26,2,5,4,5,1
18,27,2,8,5,8,1
18,28,2,8,2,8,1
18,1,3,2,2,7,0
18,2,3,3,3,7,0
18,3,3,5,5,7,0
18,4,3,3,2,3,1
18,5,3,5,3,5,1
18,6,3,2,1,2,1
18,7,3,6,1,6,1
18,8,3,5,4,5,1
18,9,3,5,2,5,1
18,10,3,5,1,5,1
18,11,3,8,3,8,1
18,12,3,3,1,3,1
18,13,3,8,2,8,1
18,14,3,8,6,8,1
18,15,3,4,1,4,1
18,16,3,8,4,8,1
18,17,3,4,2,4,1
18,18,3,8,1,8,1
18,19,3,6,3,6,1
18,20,3,6,5,6,1
18,21,3,1,1,7,0
18,22,3,6,2,6,1
18,23,3,8,7,8,1
18,24,3,6,6,7,0
18,25,3,6,4,6,1
18,26,3,4,4,7,0
18,27,3,8,5,8,1
18,28,3,4,3,4,1
18,1,4,8,6,8,1
18,2,4,6,2,6,1
18,3,4,8,3,8,1
18,4,4,6,4,6,1
18,5,4,8,5,8,1
18,6,4,4,3,4,1
18,7,4,8,2,8,1
18,8,4,3,3,7,0
18,9,4,3,1,3,1
18,10,4,5,3,5,1
18,11,4,3,2,3,1
18,12,4,4,4,7,0
18,13,4,8,7,8,1
18,14,4,2,2,7,0
18,15,4,4,1,4,1
18,16,4,5,5,7,0
18,17,4,2,1,2,1
18,18,4,1,1,7,0
18,19,4,6,5,6,1
18,20,4,6,1,6,1
18,21,4,5,2,5,1
18,22,4,5,1,5,1
18,23,4,8,4,8,1
18,24,4,4,4,5,0
18,25,4,8,1,8,1
18,26,4,6,6,7,0
18,27,4,6,3,6,1
18,28,4,4,2,4,1
18,1,5,6,1,6,1
18,2,5,2,2,7,0
18,3,5,6,6,7,0
18,4,5,6,4,6,1
18,5,5,5,3,5,1
18,6,5,1,1,7,0
18,7,5,8,4,8,1
18,8,5,8,1,8,1
18,9,5,8,6,8,1
18,10,5,4,4,7,0
18,11,5,5,4,5,1
18,12,5,6,5,6,1
